FID,mode,season,route_id,route_name,direction_id,day_type_id,day_type_name,time_period_id,time_period_name,stop_name,stop_id,total_ons,total_offs,number_service_days,average_ons,average_offs,average_flow
7571,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Downtown Crossing,place-dwnxg,100130,77923,17,5890,4584,15485
7572,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Forest Hills,place-forhl,56849,0,17,3344,0,3344
7573,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Green Street,place-grnst,13461,1310,17,792,77,4059
7574,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Haymarket,place-haecl,34797,33646,17,2047,1979,13696
7575,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Jackson Square,place-jaksn,22945,3536,17,1350,208,5965
7576,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Massachusetts Ave.,place-masta,30287,20094,17,1782,1182,10763
7577,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Malden Center,place-mlmnl,1276,72714,17,75,4277,1416
7578,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,North Station,place-north,36119,29553,17,2125,1738,14082
7579,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Oak Grove,place-ogmnl,0,24077,17,0,1416,0
7580,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Roxbury Crossing,place-rcmnl,12683,4221,17,746,248,6463
7581,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Ruggles,place-rugg,72467,9546,17,4263,562,10164
7582,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Stony Brook,place-sbmnl,14186,1195,17,834,70,4823
7583,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,State Street,place-state,37437,68999,17,2202,4059,13628
7584,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Sullivan Square,place-sull,7607,64606,17,447,3800,9072
7585,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Tufts Medical Center,place-tumnl,24251,11980,17,1427,705,12885
7586,1,Fall 2017,Orange,Orange Line,1,day_type_03,sunday,time_period_11,OFF_PEAK,Wellington,place-welln,2296,38256,17,135,2250,5619
7587,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Alewife,place-alfcl,8270,0,82,101,0,101
7588,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Andrew,place-andrw,2598,6682,82,32,81,242
7589,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ashmont,place-asmnl,0,4366,82,0,53,0
7590,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Broadway,place-brdwy,1415,3046,82,17,37,291
7591,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Braintree,place-brntn,0,2464,82,0,30,0
7592,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Charles/MGH,place-chmnl,848,5664,82,10,69,349
7593,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Central,place-cntsq,7387,3293,82,90,40,453
7594,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Davis,place-davis,10814,48,82,132,1,232
7595,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,12662,8538,82,154,104,425
7596,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fields Corner,place-fldcr,627,1899,82,8,23,59
7597,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Harvard,place-harsq,10034,1869,82,122,23,404
7598,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,JFK/Umass,place-jfk,1670,1978,82,20,24,119
7599,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kendall/MIT,place-knncl,1512,5295,82,18,65,407
7600,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Quincy,place-nqncy,9,2662,82,0,32,129
7601,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Savin Hill,place-shmnl,44904,3642,82,548,44,3997
7602,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Downtown Crossing,place-dwnxg,56379,134267,82,688,1637,4604
7603,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Shawmut,place-smmnl,47238,5881,82,576,72,2532
7604,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,South Station,place-sstat,215142,170522,82,2624,2080,12038
7605,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_04,MIDDAY_BASE,Wollaston,place-wlsta,79652,8365,82,971,102,4543
7606,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Fields Corner,place-fldcr,42898,2145,82,523,26,2161
7607,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Alewife,place-alfcl,0,140094,82,0,1708,0
7608,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Harvard,place-harsq,3738,42967,82,46,524,529
7609,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_09,NIGHT,Quincy Adams,place-qamnl,170,9,82,2,0,7
7610,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Harvard,place-harsq,59372,5093,82,724,62,1237
7611,1,Fall 2017,Red,Red Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,South Station,place-sstat,58357,60180,16,3647,3761,23360
7612,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Andrew,place-andrw,52214,24907,82,637,304,5281
7613,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Ashmont,place-asmnl,88490,0,82,1079,0,1079
7614,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Broadway,place-brdwy,35835,20491,82,437,250,5468
7615,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Braintree,place-brntn,28378,0,82,346,0,346
7616,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Charles/MGH,place-chmnl,50858,53332,82,620,650,5877
7617,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Central,place-cntsq,50566,114815,82,617,1400,5248
7618,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Davis,place-davis,3987,116058,82,49,1415,1708
7619,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Downtown Crossing,place-dwnxg,163502,233657,82,1994,2849,5860
7620,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Fields Corner,place-fldcr,49275,12596,82,601,154,1706
7621,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Harvard,place-harsq,51568,151785,82,629,1851,4026
7622,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,JFK/Umass,place-jfk,123384,30062,82,1505,367,4948
7623,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Kendall/MIT,place-knncl,74711,61994,82,911,756,6032
7624,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,North Quincy,place-nqncy,37620,7858,82,459,96,1913
7625,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Park Street,place-pktrm,172211,168410,82,2100,2054,5907
7626,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Porter,place-portr,5706,83675,82,70,1020,3075
7627,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Quincy Adams,place-qamnl,24987,1635,82,305,20,631
7628,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Quincy Center,place-qnctr,65521,4434,82,799,54,1376
7629,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Savin Hill,place-shmnl,20038,4404,82,244,54,1896
7630,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Shawmut,place-smmnl,18814,4123,82,229,50,1258
7631,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,South Station,place-sstat,154522,52181,82,1884,636,6716
7632,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_05,MIDDAY_SCHOOL,Wollaston,place-wlsta,20234,5913,82,247,72,1550
7633,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Alewife,place-alfcl,0,402211,82,0,4905,0
7634,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Andrew,place-andrw,48384,25418,82,590,310,5533
7635,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Ashmont,place-asmnl,76800,0,82,937,0,937
7636,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Broadway,place-brdwy,67555,20025,82,824,244,6112
7637,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Braintree,place-brntn,42602,0,82,520,0,520
7638,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Charles/MGH,place-chmnl,120487,46231,82,1469,564,14503
7639,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Central,place-cntsq,132852,277175,82,1620,3380,14628
7640,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Davis,place-davis,6294,402935,82,77,4914,4905
7641,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Downtown Crossing,place-dwnxg,361736,297227,82,4411,3625,11622
7642,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Fields Corner,place-fldcr,39194,11251,82,478,137,1462
7643,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Harvard,place-harsq,116791,254547,82,1424,3104,12948
7644,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Central,place-cntsq,88699,182693,82,1082,2228,8047
7645,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,JFK/Umass,place-jfk,126926,33967,82,1548,414,5253
7646,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Kendall/MIT,place-knncl,252347,97756,82,3077,1192,16388
7647,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,North Quincy,place-nqncy,67667,10720,82,825,131,2514
7648,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Park Street,place-pktrm,386407,224450,82,4712,2737,13597
7649,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Porter,place-portr,11322,274215,82,138,3344,9742
7650,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Adams,place-qamnl,41612,2585,82,507,32,995
7651,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Quincy Center,place-qnctr,67544,10171,82,824,124,1695
7652,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Savin Hill,place-shmnl,15550,3810,82,190,46,1605
7653,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Shawmut,place-smmnl,19204,4088,82,234,50,1121
7654,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,South Station,place-sstat,441288,53983,82,5382,658,10836
7655,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_06,PM_PEAK,Wollaston,place-wlsta,18004,7800,82,220,95,1820
7656,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Alewife,place-alfcl,0,182747,82,0,2229,0
7657,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Andrew,place-andrw,24895,16699,82,304,204,2638
7658,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Ashmont,place-asmnl,46257,0,82,564,0,564
7659,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Broadway,place-brdwy,42077,11653,82,513,142,3009
7660,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Braintree,place-brntn,18250,0,82,223,0,223
7661,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Charles/MGH,place-chmnl,71080,28409,82,867,346,8431
7662,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Davis,place-davis,6504,255487,82,79,3116,2229
7663,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,JFK/Umass,place-jfk,21446,21965,82,262,268,5780
7664,1,Fall 2017,Red,Red Line,0,day_type_02,saturday,time_period_10,OFF_PEAK,Wollaston,place-wlsta,5325,31334,16,333,1958,7236
7665,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,JFK/Umass,place-jfk,6789,25040,82,83,305,1131
7666,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Downtown Crossing,place-dwnxg,196301,132152,82,2394,1612,5954
7667,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Fields Corner,place-fldcr,20701,7294,82,252,89,787
7668,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_09,NIGHT,Quincy Center,place-qnctr,1225,57,82,15,1,21
7669,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Harvard,place-harsq,81468,164363,82,994,2004,7037
7670,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Kendall/MIT,place-knncl,1409,72645,82,17,886,1407
7671,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_09,NIGHT,Savin Hill,place-shmnl,212,168,82,3,2,23
7672,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,JFK/Umass,place-jfk,62062,18143,82,757,221,2538
7673,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,North Quincy,place-nqncy,41809,2720,82,510,33,3461
7674,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_09,NIGHT,Shawmut,place-smmnl,196,115,82,2,1,20
7675,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Kendall/MIT,place-knncl,124742,62232,82,1521,759,9194
7676,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Kendall/MIT,place-knncl,26641,5995,82,325,73,1806
7677,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Park Street,place-pktrm,37401,123101,82,456,1501,3559
7678,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,North Quincy,place-nqncy,26596,6232,82,324,76,1140
7679,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_09,NIGHT,South Station,place-sstat,7485,416,82,91,5,159
7680,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,North Quincy,place-nqncy,1698,26429,82,21,322,793
7681,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Alewife,place-alfcl,59532,0,17,3502,0,3502
7682,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Porter,place-portr,1456,9441,82,18,115,432
7683,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_09,NIGHT,Wollaston,place-wlsta,101,84,82,1,1,21
7684,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Andrew,place-andrw,14202,34274,17,835,2016,15228
7685,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Park Street,place-pktrm,282429,121911,82,3444,1487,7911
7686,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Park Street,place-pktrm,99012,62319,82,1207,760,2473
7687,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Adams,place-qamnl,42280,2816,82,516,34,1799
7688,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Porter,place-portr,14819,1438,82,181,18,575
7689,1,Fall 2017,Red,Red Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Alewife,place-alfcl,0,56377,16,0,3524,0
7690,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Quincy Adams,place-qamnl,98,15079,82,1,184,120
7691,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Quincy Center,place-qnctr,66625,1003,82,813,12,2599
7692,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Porter,place-portr,10693,155959,82,130,1902,5265
7693,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Ashmont,place-asmnl,0,36989,17,0,2176,0
7694,1,Fall 2017,Red,Red Line,1,day_type_02,saturday,time_period_10,OFF_PEAK,Andrew,place-andrw,39015,19239,16,2438,1202,21684
7695,1,Fall 2017,Red,Red Line,0,day_type_01,weekday,time_period_08,LATE_EVENING,Quincy Center,place-qnctr,198,22638,82,2,276,302
7696,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_02,EARLY_AM,Savin Hill,place-shmnl,15226,1714,82,186,21,2326
7697,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_07,EVENING,Quincy Adams,place-qamnl,16006,2067,82,195,25,393
7698,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Broadway,place-brdwy,12496,26486,17,735,1558,16409
7699,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Braintree,place-brntn,0,17038,17,0,1002,0
7700,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Charles/MGH,place-chmnl,12140,17681,17,714,1040,13378
7701,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Central,place-cntsq,58528,60460,17,3443,3556,13782
7702,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Davis,place-davis,74652,6042,17,4391,355,7538
7703,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Downtown Crossing,place-dwnxg,101883,66221,17,5993,3895,16509
7704,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Fields Corner,place-fldcr,4724,34272,17,278,2016,3574
7705,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Harvard,place-harsq,114932,46230,17,6761,2719,13895
7706,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,JFK/Umass,place-jfk,13084,36835,17,770,2167,6915
7707,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Kendall/MIT,place-knncl,21484,22807,17,1264,1342,13704
7708,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,North Quincy,place-nqncy,5553,33214,17,327,1954,6125
7709,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Park Street,place-pktrm,127358,109783,17,7492,6458,14412
7710,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Porter,place-portr,47379,8003,17,2787,471,9854
7711,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Quincy Adams,place-qamnl,270,17701,17,16,1041,1002
7712,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Quincy Center,place-qnctr,1637,50608,17,96,2977,2028
7713,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Savin Hill,place-shmnl,1840,14877,17,108,875,5312
7714,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Shawmut,place-smmnl,516,24279,17,30,1428,2176
7715,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,South Station,place-sstat,59173,46895,17,3481,2759,17232
7716,1,Fall 2017,Red,Red Line,0,day_type_03,sunday,time_period_11,OFF_PEAK,Wollaston,place-wlsta,4013,24700,17,236,1453,4908
7717,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Alewife,place-alfcl,0,8471,82,0,103,0
7718,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Andrew,place-andrw,13929,4913,82,170,60,1468
7719,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Ashmont,place-asmnl,895,0,82,11,0,11
7720,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Broadway,place-brdwy,4911,4818,82,60,59,1469
7721,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Braintree,place-brntn,1062,0,82,13,0,13
7722,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Charles/MGH,place-chmnl,814,19750,82,10,241,620
7723,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Central,place-cntsq,1342,10185,82,16,124,305
7724,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Davis,place-davis,766,2889,82,9,35,103
7725,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Downtown Crossing,place-dwnxg,13986,30835,82,171,376,1046
7726,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Fields Corner,place-fldcr,18432,30,82,225,0,363
7727,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Harvard,place-harsq,822,13206,82,10,161,154
7728,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,JFK/Umass,place-jfk,7611,3432,82,93,42,1358
7729,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Kendall/MIT,place-knncl,350,17354,82,4,212,412
7730,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,North Quincy,place-nqncy,14891,416,82,182,5,856
7731,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Park Street,place-pktrm,13215,29272,82,161,357,851
7732,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Porter,place-portr,419,2416,82,5,29,129
7733,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Quincy Adams,place-qamnl,18314,3,82,223,0,236
7734,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Quincy Center,place-qnctr,18943,57,82,231,1,467
7735,1,Fall 2017,Red,Red Line,1,day_type_01,weekday,time_period_01,VERY_EARLY_MORNING,Savin Hill,place-shmnl,7342,104,82,90,1,451
